ID,CREDITSTATUS,AGE,GENDER,CAMPAIGN,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,FAMSIZE,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION
5042306,C,53,F,15,Y,Y,0,2,225000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5042307,0,58,F,1,N,N,0,2,90000,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Cooking staff
5042308,C,37,F,1,N,Y,2,4,157500,State servant,Higher education,Married,House / apartment,Y,N,Accountants
5042309,C,38,F,0,N,Y,2,4,157500,State servant,Higher education,Married,House / apartment,Y,N,Accountants
5042314,X,45,F,0,N,Y,0,1,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,Y,N,
5042317,X,47,F,9,N,Y,0,1,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,Y,N,
5042320,C,54,M,2,N,Y,0,2,202500,Working,Incomplete higher,Civil marriage,House / apartment,Y,Y,Core staff
5042321,0,23,M,38,N,Y,0,2,202500,Working,Incomplete higher,Civil marriage,House / apartment,Y,Y,Core staff
5042332,C,51,F,1,N,Y,1,3,90000,Working,Higher education,Married,House / apartment,Y,N,Laborers
5042355,C,52,M,2,Y,Y,2,4,202500,Working,Higher education,Married,House / apartment,Y,N,Laborers
5042356,C,28,M,2,Y,Y,2,4,202500,Working,Higher education,Married,House / apartment,Y,N,Laborers
5044490,0,22,F,1,Y,Y,0,1,135000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,
5044565,X,28,F,12,N,N,0,2,270000,Working,Incomplete higher,Civil marriage,House / apartment,Y,N,
5044630,X,59,F,2,Y,N,1,2,135000,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Accountants
5044635,C,23,F,0,Y,Y,0,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5044667,0,44,F,5,N,Y,0,2,76500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5044681,0,50,F,2,N,Y,0,1,90000,Working,Lower secondary,Single / not married,House / apartment,Y,N,Core staff
5044818,0,37,F,1,N,Y,0,1,135000,Working,Higher education,Single / not married,House / apartment,Y,N,Managers
5044917,C,22,F,1,N,Y,0,2,90000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5044919,C,25,F,0,N,Y,0,2,90000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5044929,C,43,F,3,N,Y,0,2,67500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5044940,C,32,M,6,N,Y,2,4,360000,State servant,Higher education,Married,House / apartment,Y,N,Managers
5044941,C,37,M,1,N,Y,2,4,360000,State servant,Higher education,Married,House / apartment,Y,N,Managers
5044988,0,28,F,1,N,Y,0,2,141750,Pensioner,Higher education,Married,House / apartment,Y,N,
5045030,0,36,F,1,Y,Y,1,3,121500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5045046,X,42,F,2,N,N,0,1,202500,Working,Higher education,Single / not married,House / apartment,Y,Y,Laborers
5045065,0,23,M,2,N,Y,2,4,675000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5045067,0,77,F,43,N,Y,0,2,135000,Commercial associate,Incomplete higher,Married,House / apartment,Y,N,Core staff
5045091,C,32,F,3,Y,Y,0,2,157500,Pensioner,Higher education,Married,House / apartment,Y,N,
5045093,C,44,F,1,Y,Y,0,2,157500,Pensioner,Higher education,Married,House / apartment,Y,N,
5045138,X,49,F,1,N,N,1,3,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Cooking staff
5045166,C,40,F,4,Y,Y,2,4,126000,Working,Incomplete higher,Married,House / apartment,Y,N,Core staff
5045167,0,31,F,1,Y,Y,2,4,126000,Working,Incomplete higher,Married,House / apartment,Y,N,Core staff
5045183,0,46,F,2,N,Y,0,2,450000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cleaning staff
5045230,C,29,M,5,N,Y,0,1,99000,Working,Secondary / secondary special,Separated,House / apartment,Y,N,
5045255,X,21,F,1,N,Y,1,3,270000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5045287,C,41,F,1,N,Y,0,1,67500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Medicine staff
5045310,X,30,F,2,N,Y,0,1,157500,Commercial associate,Secondary / secondary special,Widow,House / apartment,Y,N,Private service staff
5045348,X,56,M,7,Y,Y,0,2,176400,Commercial associate,Higher education,Married,Rented apartment,Y,N,Sales staff
5045349,X,35,F,1,N,Y,0,1,90000,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Cooking staff
5045352,C,41,F,1,N,Y,1,3,76500,Working,Incomplete higher,Married,With parents,Y,N,Sales staff
5045353,C,35,F,0,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045355,X,56,F,0,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045357,0,31,M,0,Y,Y,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5045360,X,53,M,5,Y,Y,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5045364,0,44,M,2,N,Y,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5045368,C,50,M,3,N,N,0,1,166500,Working,Incomplete higher,Single / not married,Municipal apartment,Y,N,Cooking staff
5045374,C,35,F,1,N,Y,1,3,157500,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Cleaning staff
5045375,0,52,F,0,N,Y,1,3,157500,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Cleaning staff
5045412,0,33,F,0,Y,Y,2,4,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045415,0,29,F,2,Y,Y,0,2,72000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045421,C,39,M,2,N,Y,0,2,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5045422,X,34,M,0,N,Y,0,2,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5045435,C,49,M,2,N,N,1,3,135000,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Laborers
5045436,C,43,M,1,N,N,1,3,135000,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Laborers
5045437,C,37,M,1,N,N,1,3,135000,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Laborers
5045440,C,45,M,0,N,Y,0,1,144000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Sales staff
5045445,C,31,M,2,N,Y,0,2,261000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045462,0,33,F,1,Y,Y,0,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5045468,C,49,F,1,N,Y,0,2,315000,Working,Higher education,Married,House / apartment,Y,Y,Accountants
5045469,C,53,F,2,N,Y,0,2,315000,Working,Higher education,Married,House / apartment,Y,Y,Accountants
5045476,0,50,M,1,Y,Y,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045477,C,49,M,1,Y,Y,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045483,C,51,M,1,Y,Y,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045490,0,54,F,5,N,Y,0,1,90000,Pensioner,Secondary / secondary special,Separated,House / apartment,Y,N,
5045491,X,58,F,1,N,Y,0,2,315000,State servant,Higher education,Married,House / apartment,Y,N,Core staff
5045499,C,57,M,5,N,Y,2,4,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5045502,C,46,F,1,N,Y,0,2,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5045503,0,50,F,1,N,Y,0,2,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5045516,C,22,M,0,Y,N,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5045526,C,38,F,2,N,Y,0,1,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5045546,C,46,M,1,Y,N,2,4,225000,State servant,Higher education,Married,With parents,Y,N,High skill tech staff
5045550,0,30,M,2,Y,N,2,4,225000,State servant,Higher education,Married,With parents,Y,N,High skill tech staff
5045551,X,49,M,0,Y,N,1,3,180000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5045554,0,37,M,1,Y,N,1,3,180000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5045560,C,26,M,1,Y,Y,1,3,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5045582,C,31,F,1,N,Y,3,4,157500,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Cooking staff
5045583,0,40,F,3,N,Y,3,4,157500,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Cooking staff
5045595,0,73,F,0,Y,Y,0,2,153000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5045605,X,32,F,1,Y,N,0,2,112500,Working,Higher education,Married,Municipal apartment,Y,N,
5045615,C,40,M,1,Y,Y,1,3,360000,Working,Higher education,Married,House / apartment,Y,N,Drivers
5045636,C,40,M,1,Y,Y,1,3,139500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045637,0,41,M,1,Y,Y,1,3,139500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045648,C,47,F,1,Y,Y,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5045652,C,33,F,1,Y,Y,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5045654,1,37,F,2,Y,Y,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5045656,0,37,M,2,N,Y,0,2,30150,Pensioner,Lower secondary,Married,House / apartment,Y,N,
5045657,C,24,M,1,N,Y,0,2,30150,Pensioner,Lower secondary,Married,House / apartment,Y,N,
5045662,0,37,F,0,N,Y,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5045670,C,31,F,1,N,Y,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5045676,X,36,F,1,N,Y,1,3,270000,State servant,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Medicine staff
5045677,C,35,F,0,N,Y,1,3,270000,State servant,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Medicine staff
5045696,C,32,F,2,N,Y,1,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045698,0,84,F,55,N,Y,1,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045700,C,36,F,3,N,Y,0,1,126000,Commercial associate,Higher education,Separated,House / apartment,Y,N,Managers
5045701,C,34,F,0,N,Y,0,1,126000,Commercial associate,Higher education,Separated,House / apartment,Y,N,Managers
5045723,C,30,M,1,N,N,1,2,216000,Commercial associate,Higher education,Separated,House / apartment,Y,N,Laborers
5045731,C,47,F,0,N,Y,0,2,155250,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045732,0,44,F,20,N,Y,0,2,155250,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045739,C,31,M,1,N,N,0,1,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,Y,N,Drivers
5045768,C,38,M,0,Y,N,0,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5045771,C,54,M,1,Y,N,0,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5045785,X,41,M,37,Y,N,0,2,225000,Commercial associate,Higher education,Civil marriage,House / apartment,Y,Y,Managers
5045798,0,79,F,46,Y,N,0,2,202500,Working,Higher education,Married,House / apartment,Y,N,Accountants
5045803,0,50,F,0,N,Y,0,2,52650,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5045824,C,56,F,5,N,Y,0,2,270000,Pensioner,Higher education,Married,House / apartment,Y,N,
5045827,0,24,F,1,N,Y,0,2,270000,Pensioner,Higher education,Married,House / apartment,Y,N,
5045833,C,35,F,8,N,N,1,2,270000,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Core staff
5045835,C,39,F,3,N,N,1,2,270000,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Core staff
5045850,0,42,F,1,Y,Y,2,4,315000,Commercial associate,Higher education,Married,With parents,Y,N,Managers
5045852,C,35,F,6,Y,Y,2,4,315000,Commercial associate,Higher education,Married,With parents,Y,N,Managers
5045856,C,41,F,3,Y,Y,2,4,315000,Commercial associate,Higher education,Married,With parents,Y,N,Managers
5045857,0,58,F,1,Y,Y,2,4,315000,Commercial associate,Higher education,Married,With parents,Y,N,Managers
5045859,C,24,M,1,N,N,0,2,121500,Working,Higher education,Married,House / apartment,Y,N,
5045865,C,56,M,1,N,N,0,2,121500,Working,Higher education,Married,House / apartment,Y,N,
5045866,C,40,F,2,Y,Y,1,3,315000,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5045888,C,54,F,1,N,Y,0,1,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5045895,C,51,F,0,N,Y,0,1,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5045897,1,38,F,2,N,Y,0,1,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5045901,C,48,F,10,N,Y,0,1,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5045903,C,51,F,2,N,N,0,1,90000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Y,N,High skill tech staff
5045912,C,43,M,1,Y,Y,0,2,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,Y,N,Drivers
5045915,C,37,M,0,Y,Y,0,2,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,Y,N,Drivers
5045924,C,46,F,1,N,Y,0,2,40500,Pensioner,Lower secondary,Married,House / apartment,Y,N,
5045927,C,46,F,4,N,Y,0,2,40500,Pensioner,Lower secondary,Married,House / apartment,Y,N,
5045928,C,38,M,5,N,N,0,1,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5045930,C,61,M,0,N,N,0,1,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5045932,C,35,M,1,N,N,0,1,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5045934,C,46,M,0,N,N,0,1,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5045935,C,31,M,1,N,N,0,1,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5045940,X,46,F,1,Y,N,1,3,387000,Working,Higher education,Married,House / apartment,Y,N,Managers
5045951,X,35,F,1,Y,N,1,3,387000,Working,Higher education,Married,House / apartment,Y,N,Managers
5045962,C,26,M,1,N,Y,1,3,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045964,0,34,M,1,N,Y,1,3,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045966,C,26,M,1,Y,N,1,3,90000,Working,Secondary / secondary special,Married,With parents,Y,N,Laborers
5045973,C,45,M,4,Y,N,1,3,90000,Working,Secondary / secondary special,Married,With parents,Y,N,Laborers
5045975,X,41,M,1,Y,Y,1,3,360000,Working,Higher education,Married,House / apartment,Y,N,Managers
5045980,C,52,F,1,N,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5045981,C,35,F,8,N,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5045982,C,43,F,3,N,Y,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5045986,C,30,F,3,N,N,0,1,117000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Y,N,Laborers
5045991,0,58,F,3,N,Y,0,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045992,0,29,F,2,N,Y,0,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5045997,X,27,M,0,Y,N,0,1,180000,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Sales staff
5046006,C,43,F,2,N,Y,0,2,103500,State servant,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Cooking staff
5046019,C,52,M,3,Y,Y,1,3,247500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5046021,C,31,M,3,Y,Y,1,3,247500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5046030,0,31,F,3,Y,Y,1,3,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5046033,C,31,F,2,Y,Y,0,2,99000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5046034,0,37,F,9,Y,Y,0,2,99000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5046038,0,31,F,2,N,Y,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5046041,C,28,F,2,N,Y,0,2,139500,State servant,Higher education,Married,House / apartment,Y,N,Managers
5046043,C,25,F,0,N,Y,0,2,139500,State servant,Higher education,Married,House / apartment,Y,N,Managers
5046048,C,55,F,2,N,Y,0,2,139500,State servant,Higher education,Married,House / apartment,Y,N,Managers
5046056,C,34,F,0,N,N,0,2,225000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5046061,C,49,F,4,N,Y,0,2,202500,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5046081,C,39,F,1,Y,Y,2,4,112500,State servant,Lower secondary,Married,House / apartment,Y,N,Medicine staff
5046086,C,65,F,1,Y,Y,0,2,99000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5046097,0,39,F,0,N,Y,0,1,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5046109,0,27,F,8,N,Y,2,4,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Cleaning staff
5046110,C,30,M,3,N,N,0,1,126000,Working,Higher education,Single / not married,House / apartment,Y,N,Core staff
5046114,C,27,M,2,N,N,0,1,126000,Working,Higher education,Single / not married,House / apartment,Y,N,Core staff
5046115,C,31,M,2,N,N,0,1,126000,Working,Higher education,Single / not married,House / apartment,Y,N,Core staff
5046117,C,38,F,2,N,Y,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
